"","id","date","tavg"
"65974","RSM00031538",2008-04-08,50
"65975","RSM00031538",2008-04-09,1
"65976","RSM00031538",2008-04-10,-12
"65977","RSM00031538",2008-04-11,-9
"65978","RSM00031538",2008-04-12,13
"65979","RSM00031538",2008-04-13,65
"65980","RSM00031538",2008-04-14,94
"65981","RSM00031538",2008-04-15,-11
"65982","RSM00031538",2008-04-16,8
"65983","RSM00031538",2008-04-17,49
"65984","RSM00031538",2008-04-18,91
"65985","RSM00031538",2008-04-19,171
"65986","RSM00031538",2008-04-20,171
"65987","RSM00031538",2008-04-21,183
"65988","RSM00031538",2008-04-22,81
"65989","RSM00031538",2008-04-23,19
"65990","RSM00031538",2008-04-24,-10
"65991","RSM00031538",2008-04-25,-18
"65992","RSM00031538",2008-04-26,-12
"65993","RSM00031538",2008-04-27,5
"65994","RSM00031538",2008-04-28,38
"65995","RSM00031538",2008-04-29,69
"65996","RSM00031538",2008-04-30,74
"65997","RSM00031538",2008-05-01,66
"65998","RSM00031538",2008-05-02,71
"65999","RSM00031538",2008-05-03,75
"66000","RSM00031538",2008-05-04,54
"66001","RSM00031538",2008-05-05,57
"66002","RSM00031538",2008-05-06,51
"66003","RSM00031538",2008-05-07,65
"66004","RSM00031538",2008-05-08,60
"66005","RSM00031538",2008-05-09,60
"66006","RSM00031538",2008-05-10,79
"66007","RSM00031538",2008-05-11,99
"66008","RSM00031538",2008-05-12,91
"66009","RSM00031538",2008-05-13,123
"66010","RSM00031538",2008-05-14,143
"66011","RSM00031538",2008-05-15,146
"66012","RSM00031538",2008-05-16,152
"66013","RSM00031538",2008-05-17,151
"66014","RSM00031538",2008-05-18,123
"66015","RSM00031538",2008-05-19,107
"66016","RSM00031538",2008-05-20,103
"66017","RSM00031538",2008-05-21,105
"66018","RSM00031538",2008-05-22,101
"66019","RSM00031538",2008-05-23,115
"66020","RSM00031538",2008-05-24,129
"66021","RSM00031538",2008-05-25,101
"66022","RSM00031538",2008-05-26,84
"66023","RSM00031538",2008-05-27,74
"66024","RSM00031538",2008-05-28,96
"66025","RSM00031538",2008-05-29,88
"66026","RSM00031538",2008-05-30,124
"66027","RSM00031538",2008-05-31,142
"66028","RSM00031538",2008-06-01,146
"66029","RSM00031538",2008-06-02,160
"66030","RSM00031538",2008-06-03,159
"66031","RSM00031538",2008-06-04,171
"66032","RSM00031538",2008-06-05,168
"66033","RSM00031538",2008-06-06,168
"66034","RSM00031538",2008-06-07,158
"66035","RSM00031538",2008-06-08,174
"66036","RSM00031538",2008-06-09,170
"66037","RSM00031538",2008-06-10,120
"66038","RSM00031538",2008-06-11,132
"66039","RSM00031538",2008-06-12,151
"66040","RSM00031538",2008-06-13,146
"66041","RSM00031538",2008-06-14,182
"66042","RSM00031538",2008-06-15,225
"66043","RSM00031538",2008-06-16,212
"66044","RSM00031538",2008-06-17,239
"66045","RSM00031538",2008-06-18,229
"66046","RSM00031538",2008-06-19,211
"66047","RSM00031538",2008-06-20,197
"66048","RSM00031538",2008-06-21,201
"66049","RSM00031538",2008-06-22,206
"66050","RSM00031538",2008-06-23,219
"66051","RSM00031538",2008-06-24,221
"66052","RSM00031538",2008-06-25,218
"66053","RSM00031538",2008-06-26,194
"66054","RSM00031538",2008-06-27,175
"66055","RSM00031538",2008-06-28,142
"66056","RSM00031538",2008-06-29,189
"66057","RSM00031538",2008-06-30,209
"66058","RSM00031538",2008-07-01,226
"66059","RSM00031538",2008-07-02,205
"66060","RSM00031538",2008-07-03,189
"66061","RSM00031538",2008-07-04,186
"66062","RSM00031538",2008-07-05,226
"66063","RSM00031538",2008-07-06,213
"66064","RSM00031538",2008-07-07,171
"66065","RSM00031538",2008-07-08,193
"66066","RSM00031538",2008-07-09,200
"66067","RSM00031538",2008-07-10,215
"66068","RSM00031538",2008-07-11,225
"66069","RSM00031538",2008-07-12,230
"66070","RSM00031538",2008-07-13,223
"66071","RSM00031538",2008-07-14,229
"66072","RSM00031538",2008-07-15,217
"66073","RSM00031538",2008-07-16,214
"66074","RSM00031538",2008-07-17,192
"66075","RSM00031538",2008-07-18,166
"66076","RSM00031538",2008-07-19,191
"66077","RSM00031538",2008-07-20,197
"66078","RSM00031538",2008-07-21,202
"66079","RSM00031538",2008-07-22,216
"66080","RSM00031538",2008-07-23,212
"66081","RSM00031538",2008-07-24,218
"66082","RSM00031538",2008-07-25,227
"66083","RSM00031538",2008-07-26,236
"66084","RSM00031538",2008-07-27,236
"66085","RSM00031538",2008-07-28,223
"66086","RSM00031538",2008-07-29,248
"66087","RSM00031538",2008-07-30,203
"66088","RSM00031538",2008-07-31,208
"66089","RSM00031538",2008-08-01,187
"66090","RSM00031538",2008-08-02,173
"66091","RSM00031538",2008-08-03,166
"66092","RSM00031538",2008-08-04,192
"66093","RSM00031538",2008-08-05,223
"66094","RSM00031538",2008-08-06,190
"66095","RSM00031538",2008-08-07,184
"66096","RSM00031538",2008-08-08,178
"66097","RSM00031538",2008-08-09,187
"66098","RSM00031538",2008-08-10,178
"66099","RSM00031538",2008-08-11,205
"66100","RSM00031538",2008-08-12,172
"66101","RSM00031538",2008-08-13,166
"66102","RSM00031538",2008-08-14,161
"66103","RSM00031538",2008-08-15,157
"66104","RSM00031538",2008-08-16,148
"66105","RSM00031538",2008-08-17,161
"66106","RSM00031538",2008-08-18,164
"66107","RSM00031538",2008-08-19,158
"66108","RSM00031538",2008-08-20,168
"66109","RSM00031538",2008-08-21,173
"66110","RSM00031538",2008-08-22,184
"66111","RSM00031538",2008-08-23,170
"66112","RSM00031538",2008-08-24,162
"66113","RSM00031538",2008-08-25,156
"66114","RSM00031538",2008-08-26,154
"66115","RSM00031538",2008-08-27,161
"66116","RSM00031538",2008-08-28,174
"66117","RSM00031538",2008-08-29,170
"66118","RSM00031538",2008-08-30,159
"66119","RSM00031538",2008-08-31,171
"66120","RSM00031538",2008-09-01,173
"66121","RSM00031538",2008-09-02,133
"66122","RSM00031538",2008-09-03,154
"66123","RSM00031538",2008-09-04,128
"66124","RSM00031538",2008-09-05,137
"66125","RSM00031538",2008-09-06,166
"66126","RSM00031538",2008-09-07,142
"66127","RSM00031538",2008-09-08,89
"66128","RSM00031538",2008-09-09,120
"66129","RSM00031538",2008-09-10,117
"66130","RSM00031538",2008-09-11,130
"66131","RSM00031538",2008-09-12,112
"66132","RSM00031538",2008-09-13,105
"66133","RSM00031538",2008-09-14,105
"66134","RSM00031538",2008-09-15,119
"66135","RSM00031538",2008-09-16,118
"66136","RSM00031538",2008-09-17,71
"66137","RSM00031538",2008-09-18,24
"66138","RSM00031538",2008-09-19,94
"66139","RSM00031538",2008-09-20,92
"66140","RSM00031538",2008-09-21,94
"66141","RSM00031538",2008-09-22,59
"66142","RSM00031538",2008-09-23,50
"66143","RSM00031538",2008-09-24,48
"66144","RSM00031538",2008-09-25,36
"66145","RSM00031538",2008-09-26,46
"66146","RSM00031538",2008-09-27,61
"66147","RSM00031538",2008-09-28,67
"66148","RSM00031538",2008-09-29,42
"66149","RSM00031538",2008-09-30,43
"66150","RSM00031538",2008-10-01,45
"66151","RSM00031538",2008-10-02,39
"66152","RSM00031538",2008-10-03,38
"66153","RSM00031538",2008-10-04,43
"66154","RSM00031538",2008-10-05,36
"66155","RSM00031538",2008-10-06,40
"66156","RSM00031538",2008-10-07,11
"66157","RSM00031538",2008-10-08,22
"66158","RSM00031538",2008-10-09,65
"66159","RSM00031538",2008-10-10,58
"66160","RSM00031538",2008-10-11,55
"66161","RSM00031538",2008-10-12,34
"66162","RSM00031538",2008-10-13,37
"66163","RSM00031538",2008-10-14,32
"66164","RSM00031538",2008-10-15,-7
"66165","RSM00031538",2008-10-16,-13
"66166","RSM00031538",2008-10-17,0
"66167","RSM00031538",2008-10-18,0
"66168","RSM00031538",2008-10-19,56
"66169","RSM00031538",2008-10-20,59
"66170","RSM00031538",2008-10-21,28
"66171","RSM00031538",2008-10-22,32
"66172","RSM00031538",2008-10-23,69
"66173","RSM00031538",2008-10-24,59
"66174","RSM00031538",2008-10-25,-15
"66175","RSM00031538",2008-10-26,-42
"66176","RSM00031538",2008-10-27,-22
"66177","RSM00031538",2008-10-28,-29
"66178","RSM00031538",2008-10-29,-35
"66179","RSM00031538",2008-10-30,-50
"66180","RSM00031538",2008-10-31,-23
"66181","RSM00031538",2008-11-01,-49
"66182","RSM00031538",2008-11-02,-4
"66183","RSM00031538",2008-11-03,-76
"66184","RSM00031538",2008-11-04,-81
"66185","RSM00031538",2008-11-05,-127
"66186","RSM00031538",2008-11-06,-98
"66187","RSM00031538",2008-11-07,-117
"66188","RSM00031538",2008-11-08,-74
"66189","RSM00031538",2008-11-09,-119
"66190","RSM00031538",2008-11-10,-132
"66191","RSM00031538",2008-11-11,-122
"66192","RSM00031538",2008-11-12,-89
"66193","RSM00031538",2008-11-13,-128
"66194","RSM00031538",2008-11-14,-111
"66195","RSM00031538",2008-11-15,-74
"66196","RSM00031538",2008-11-16,-73
"66197","RSM00031538",2008-11-17,-153
"66198","RSM00031538",2008-11-18,-218
"66199","RSM00031538",2008-11-19,-246
"66200","RSM00031538",2008-11-20,-212
"66201","RSM00031538",2008-11-21,-210
"66202","RSM00031538",2008-11-22,-177
"66203","RSM00031538",2008-11-23,-181
"66204","RSM00031538",2008-11-24,-207
"66205","RSM00031538",2008-11-25,-237
"66206","RSM00031538",2008-11-26,-159
"66207","RSM00031538",2008-11-27,-148
"66208","RSM00031538",2008-11-28,-137
"66209","RSM00031538",2008-11-29,-154
"66210","RSM00031538",2008-11-30,-226
"66211","RSM00031538",2008-12-01,-136
"66212","RSM00031538",2008-12-02,-81
"66213","RSM00031538",2008-12-03,-182
"66214","RSM00031538",2008-12-04,-205
"66215","RSM00031538",2008-12-05,-212
"66216","RSM00031538",2008-12-06,-277
"66217","RSM00031538",2008-12-07,-320
"66218","RSM00031538",2008-12-08,-197
"66219","RSM00031538",2008-12-09,-128
"66220","RSM00031538",2008-12-10,-228
"66221","RSM00031538",2008-12-11,-308
"66222","RSM00031538",2008-12-12,-284
"66223","RSM00031538",2008-12-13,-332
"66224","RSM00031538",2008-12-14,-312
"66225","RSM00031538",2008-12-15,-308
"66226","RSM00031538",2008-12-16,-224
"66227","RSM00031538",2008-12-17,-155
"66228","RSM00031538",2008-12-18,-273
"66229","RSM00031538",2008-12-19,-296
"66230","RSM00031538",2008-12-20,-195
"66231","RSM00031538",2008-12-21,-266
"66232","RSM00031538",2008-12-22,-354
"66233","RSM00031538",2008-12-23,-346
"66234","RSM00031538",2008-12-24,-266
"66235","RSM00031538",2008-12-25,-318
"66236","RSM00031538",2008-12-26,-342
"66237","RSM00031538",2008-12-27,-331
"66238","RSM00031538",2008-12-28,-250
"66239","RSM00031538",2008-12-29,-187
"66240","RSM00031538",2008-12-30,-178
"66241","RSM00031538",2008-12-31,-178
"66242","RSM00031538",2009-01-01,-164
"66243","RSM00031538",2009-01-02,-206
"66244","RSM00031538",2009-01-03,-241
"66245","RSM00031538",2009-01-04,-219
"66246","RSM00031538",2009-01-05,-258
"66247","RSM00031538",2009-01-06,-272
"66248","RSM00031538",2009-01-07,-287
"66249","RSM00031538",2009-01-08,-278
"66250","RSM00031538",2009-01-09,-246
"66251","RSM00031538",2009-01-10,-259
"66252","RSM00031538",2009-01-11,-172
"66253","RSM00031538",2009-01-12,-202
"66254","RSM00031538",2009-01-13,-217
"66255","RSM00031538",2009-01-14,-276
"66256","RSM00031538",2009-01-15,-301
"66257","RSM00031538",2009-01-16,-289
"66258","RSM00031538",2009-01-17,-275
"66259","RSM00031538",2009-01-18,-266
"66260","RSM00031538",2009-01-19,-240
"66261","RSM00031538",2009-01-20,-241
"66262","RSM00031538",2009-01-21,-252
"66263","RSM00031538",2009-01-22,-239
"66264","RSM00031538",2009-01-23,-191
"66265","RSM00031538",2009-01-24,-267
"66266","RSM00031538",2009-01-25,-301
"66267","RSM00031538",2009-01-26,-323
"66268","RSM00031538",2009-01-27,-313
"66269","RSM00031538",2009-01-28,-253
"66270","RSM00031538",2009-01-29,-214
"66271","RSM00031538",2009-01-30,-285
"66272","RSM00031538",2009-01-31,-297
"66273","RSM00031538",2009-02-01,-287
"66274","RSM00031538",2009-02-02,-260
"66275","RSM00031538",2009-02-03,-222
"66276","RSM00031538",2009-02-04,-263
"66277","RSM00031538",2009-02-05,-219
"66278","RSM00031538",2009-02-06,-231
"66279","RSM00031538",2009-02-07,-191
"66280","RSM00031538",2009-02-08,-167
"66281","RSM00031538",2009-02-09,-149
"66282","RSM00031538",2009-02-10,-202
"66283","RSM00031538",2009-02-11,-215
"66284","RSM00031538",2009-02-12,-220
"66285","RSM00031538",2009-02-13,-125
"66286","RSM00031538",2009-02-14,-124
"66287","RSM00031538",2009-02-15,-132
"66288","RSM00031538",2009-02-16,-158
"66289","RSM00031538",2009-02-17,-176
"66290","RSM00031538",2009-02-18,-239
"66291","RSM00031538",2009-02-19,-240
"66292","RSM00031538",2009-02-20,-260
"66293","RSM00031538",2009-02-21,-274
"66294","RSM00031538",2009-02-22,-218
"66295","RSM00031538",2009-02-23,-233
"66296","RSM00031538",2009-02-24,-236
"66297","RSM00031538",2009-02-25,-221
"66298","RSM00031538",2009-02-26,-216
"66299","RSM00031538",2009-02-27,-209
"66300","RSM00031538",2009-02-28,-190
"66301","RSM00031538",2009-03-01,-190
"66302","RSM00031538",2009-03-02,-173
"66303","RSM00031538",2009-03-03,-152
"66304","RSM00031538",2009-03-04,-139
"66305","RSM00031538",2009-03-05,-95
"66306","RSM00031538",2009-03-06,-40
"66307","RSM00031538",2009-03-07,-99
"66308","RSM00031538",2009-03-08,-121
"66309","RSM00031538",2009-03-09,-139
"66310","RSM00031538",2009-03-10,-112
"66311","RSM00031538",2009-03-11,-122
"66312","RSM00031538",2009-03-12,-129
"66313","RSM00031538",2009-03-13,-63
"66314","RSM00031538",2009-03-14,-89
"66315","RSM00031538",2009-03-15,-103
"66316","RSM00031538",2009-03-16,-83
"66317","RSM00031538",2009-03-17,-97
"66318","RSM00031538",2009-03-18,-31
"66319","RSM00031538",2009-03-19,-111
"66320","RSM00031538",2009-03-20,-152
"66321","RSM00031538",2009-03-21,-124
"66322","RSM00031538",2009-03-22,-114
"66323","RSM00031538",2009-03-23,-123
"66324","RSM00031538",2009-03-24,-131
"66325","RSM00031538",2009-03-25,-126
"66326","RSM00031538",2009-03-26,-126
"66327","RSM00031538",2009-03-27,-66
"66328","RSM00031538",2009-03-28,-7
"66329","RSM00031538",2009-03-29,-19
"66330","RSM00031538",2009-03-30,-30
"66331","RSM00031538",2009-03-31,-13
"66332","RSM00031538",2009-04-01,8
"66333","RSM00031538",2009-04-02,22
"66334","RSM00031538",2009-04-03,13
"66335","RSM00031538",2009-04-04,26
"66336","RSM00031538",2009-04-05,-3
"66337","RSM00031538",2009-04-06,-26
"66338","RSM00031538",2009-04-07,-14
"66339","RSM00031538",2009-04-08,19
"66340","RSM00031538",2009-04-09,59
"66341","RSM00031538",2009-04-10,10
"66342","RSM00031538",2009-04-11,10
"66343","RSM00031538",2009-04-12,45
"66344","RSM00031538",2009-04-13,38
"66345","RSM00031538",2009-04-14,-23
"66346","RSM00031538",2009-04-15,-48
"66347","RSM00031538",2009-04-16,-74
"66348","RSM00031538",2009-04-17,-58
"66349","RSM00031538",2009-04-18,-8
"66350","RSM00031538",2009-04-19,32
"66351","RSM00031538",2009-04-20,43
"66352","RSM00031538",2009-04-21,49
"66353","RSM00031538",2009-04-22,45
"66354","RSM00031538",2009-04-23,34
"66355","RSM00031538",2009-04-24,44
"66356","RSM00031538",2009-04-25,51
"66357","RSM00031538",2009-04-26,66
"66358","RSM00031538",2009-04-27,80
"66359","RSM00031538",2009-04-28,89
"66360","RSM00031538",2009-04-29,124
"66361","RSM00031538",2009-04-30,137
"66362","RSM00031538",2009-05-01,75
"66363","RSM00031538",2009-05-02,128
"66364","RSM00031538",2009-05-03,109
"66365","RSM00031538",2009-05-04,68
"66366","RSM00031538",2009-05-05,75
"66367","RSM00031538",2009-05-06,130
"66368","RSM00031538",2009-05-07,144
"66369","RSM00031538",2009-05-08,82
"66370","RSM00031538",2009-05-09,88
"66371","RSM00031538",2009-05-10,82
"66372","RSM00031538",2009-05-11,119
"66373","RSM00031538",2009-05-12,116
"66374","RSM00031538",2009-05-13,67
"66375","RSM00031538",2009-05-14,101
"66376","RSM00031538",2009-05-15,122
"66377","RSM00031538",2009-05-16,156
"66378","RSM00031538",2009-05-17,124
"66379","RSM00031538",2009-05-18,79
"66380","RSM00031538",2009-05-19,98
"66381","RSM00031538",2009-05-20,128
"66382","RSM00031538",2009-05-21,168
"66383","RSM00031538",2009-05-22,115
"66384","RSM00031538",2009-05-23,161
"66385","RSM00031538",2009-05-24,169
"66386","RSM00031538",2009-05-25,167
"66387","RSM00031538",2009-05-26,118
"66388","RSM00031538",2009-05-27,140
"66389","RSM00031538",2009-05-28,152
"66390","RSM00031538",2009-05-29,167
"66391","RSM00031538",2009-05-30,139
"66392","RSM00031538",2009-05-31,101
"66393","RSM00031538",2009-06-01,109
"66394","RSM00031538",2009-06-02,106
"66395","RSM00031538",2009-06-03,132
"66396","RSM00031538",2009-06-04,127
"66397","RSM00031538",2009-06-05,117
"66398","RSM00031538",2009-06-06,155
"66399","RSM00031538",2009-06-07,155
"66400","RSM00031538",2009-06-08,169
"66401","RSM00031538",2009-06-09,160
"66402","RSM00031538",2009-06-10,147
"66403","RSM00031538",2009-06-11,158
"66404","RSM00031538",2009-06-12,177
"66405","RSM00031538",2009-06-13,138
"66406","RSM00031538",2009-06-14,132
"66407","RSM00031538",2009-06-15,139
"66408","RSM00031538",2009-06-16,132
"66409","RSM00031538",2009-06-17,140
"66410","RSM00031538",2009-06-18,146
"66411","RSM00031538",2009-06-19,156
"66412","RSM00031538",2009-06-20,186
"66413","RSM00031538",2009-06-21,146
"66414","RSM00031538",2009-06-22,142
"66415","RSM00031538",2009-06-23,157
"66416","RSM00031538",2009-06-24,166
"66417","RSM00031538",2009-06-25,154
"66418","RSM00031538",2009-06-26,158
"66419","RSM00031538",2009-06-27,173
"66420","RSM00031538",2009-06-28,171
"66421","RSM00031538",2009-06-29,154
"66422","RSM00031538",2009-06-30,160
"66423","RSM00031538",2009-07-01,167
"66424","RSM00031538",2009-07-02,187
"66425","RSM00031538",2009-07-03,182
"66426","RSM00031538",2009-07-04,191
"66427","RSM00031538",2009-07-05,220
"66428","RSM00031538",2009-07-06,229
"66429","RSM00031538",2009-07-07,212
"66430","RSM00031538",2009-07-08,183
"66431","RSM00031538",2009-07-09,167
"66432","RSM00031538",2009-07-10,164
"66433","RSM00031538",2009-07-11,184
"66434","RSM00031538",2009-07-12,184
"66435","RSM00031538",2009-07-13,176
"66436","RSM00031538",2009-07-14,168
"66437","RSM00031538",2009-07-15,145
"66438","RSM00031538",2009-07-16,166
"66439","RSM00031538",2009-07-17,146
"66440","RSM00031538",2009-07-18,152
"66441","RSM00031538",2009-07-19,164
"66442","RSM00031538",2009-07-20,174
"66443","RSM00031538",2009-07-21,155
"66444","RSM00031538",2009-07-22,185
"66445","RSM00031538",2009-07-23,183
"66446","RSM00031538",2009-07-24,175
"66447","RSM00031538",2009-07-25,182
"66448","RSM00031538",2009-07-26,217
"66449","RSM00031538",2009-07-27,216
"66450","RSM00031538",2009-07-28,206
"66451","RSM00031538",2009-07-29,195
"66452","RSM00031538",2009-07-30,198
"66453","RSM00031538",2009-07-31,201
"66454","RSM00031538",2009-08-01,201
"66455","RSM00031538",2009-08-02,216
"66456","RSM00031538",2009-08-03,204
"66457","RSM00031538",2009-08-04,203
"66458","RSM00031538",2009-08-05,202
"66459","RSM00031538",2009-08-06,213
"66460","RSM00031538",2009-08-07,185
"66461","RSM00031538",2009-08-08,202
"66462","RSM00031538",2009-08-09,230
"66463","RSM00031538",2009-08-10,238
"66464","RSM00031538",2009-08-11,234
"66465","RSM00031538",2009-08-12,197
"66466","RSM00031538",2009-08-13,165
"66467","RSM00031538",2009-08-14,158
"66468","RSM00031538",2009-08-15,158
"66469","RSM00031538",2009-08-16,170
"66470","RSM00031538",2009-08-17,179
"66471","RSM00031538",2009-08-18,166
"66472","RSM00031538",2009-08-19,180
"66473","RSM00031538",2009-08-20,168
"66474","RSM00031538",2009-08-21,177
"66475","RSM00031538",2009-08-22,169
"66476","RSM00031538",2009-08-23,143
"66477","RSM00031538",2009-08-24,147
"66478","RSM00031538",2009-08-25,129
"66479","RSM00031538",2009-08-26,166
"66480","RSM00031538",2009-08-27,134
"66481","RSM00031538",2009-08-28,101
"66482","RSM00031538",2009-08-29,94
"66483","RSM00031538",2009-08-30,110
"66484","RSM00031538",2009-08-31,133
"66485","RSM00031538",2009-09-01,151
"66486","RSM00031538",2009-09-02,163
"66487","RSM00031538",2009-09-03,175
"66488","RSM00031538",2009-09-04,150
"66489","RSM00031538",2009-09-05,143
"66490","RSM00031538",2009-09-06,141
"66491","RSM00031538",2009-09-07,82
"66492","RSM00031538",2009-09-08,91
"66493","RSM00031538",2009-09-09,116
"66494","RSM00031538",2009-09-10,84
"66495","RSM00031538",2009-09-11,96
"66496","RSM00031538",2009-09-12,109
"66497","RSM00031538",2009-09-13,112
"66498","RSM00031538",2009-09-14,122
"66499","RSM00031538",2009-09-15,133
"66500","RSM00031538",2009-09-16,98
"66501","RSM00031538",2009-09-17,45
"66502","RSM00031538",2009-09-18,70
"66503","RSM00031538",2009-09-19,54
"66504","RSM00031538",2009-09-20,56
"66505","RSM00031538",2009-09-21,82
"66506","RSM00031538",2009-09-22,98
"66507","RSM00031538",2009-09-23,86
"66508","RSM00031538",2009-09-24,93
"66509","RSM00031538",2009-09-25,53
"66510","RSM00031538",2009-09-26,84
"66511","RSM00031538",2009-09-27,71
"66512","RSM00031538",2009-09-28,98
"66513","RSM00031538",2009-09-29,96
"66514","RSM00031538",2009-09-30,72
"66515","RSM00031538",2009-10-01,78
"66516","RSM00031538",2009-10-02,79
"66517","RSM00031538",2009-10-03,51
"66518","RSM00031538",2009-10-04,48
"66519","RSM00031538",2009-10-05,45
"66520","RSM00031538",2009-10-06,49
"66521","RSM00031538",2009-10-07,60
"66522","RSM00031538",2009-10-08,54
"66523","RSM00031538",2009-10-09,52
"66524","RSM00031538",2009-10-10,55
"66525","RSM00031538",2009-10-11,27
"66526","RSM00031538",2009-10-12,52
"66527","RSM00031538",2009-10-13,32
"66528","RSM00031538",2009-10-14,28
"66529","RSM00031538",2009-10-15,4
"66530","RSM00031538",2009-10-16,-1
"66531","RSM00031538",2009-10-17,4
"66532","RSM00031538",2009-10-18,46
"66533","RSM00031538",2009-10-19,28
"66534","RSM00031538",2009-10-20,37
"66535","RSM00031538",2009-10-21,-3
"66536","RSM00031538",2009-10-22,-17
"66537","RSM00031538",2009-10-23,3
"66538","RSM00031538",2009-10-24,6
"66539","RSM00031538",2009-10-25,26
"66540","RSM00031538",2009-10-26,7
"66541","RSM00031538",2009-10-27,-52
"66542","RSM00031538",2009-10-28,-51
"66543","RSM00031538",2009-10-29,-16
"66544","RSM00031538",2009-10-30,-97
"66545","RSM00031538",2009-10-31,-138
"66546","RSM00031538",2009-11-01,-170
"66547","RSM00031538",2009-11-02,-170
"66548","RSM00031538",2009-11-03,-146
"66549","RSM00031538",2009-11-04,-88
"66550","RSM00031538",2009-11-05,-34
"66551","RSM00031538",2009-11-06,48
"66552","RSM00031538",2009-11-07,6
"66553","RSM00031538",2009-11-08,-39
"66554","RSM00031538",2009-11-09,-164
"66555","RSM00031538",2009-11-10,-190
"66556","RSM00031538",2009-11-11,-198
"66557","RSM00031538",2009-11-12,-174
"66558","RSM00031538",2009-11-13,-136
"66559","RSM00031538",2009-11-14,-121
"66560","RSM00031538",2009-11-15,-81
"66561","RSM00031538",2009-11-16,-110
"66562","RSM00031538",2009-11-17,-128
"66563","RSM00031538",2009-11-18,-167
"66564","RSM00031538",2009-11-19,-172
"66565","RSM00031538",2009-11-20,-205
"66566","RSM00031538",2009-11-21,-182
"66567","RSM00031538",2009-11-22,-183
"66568","RSM00031538",2009-11-23,-131
"66569","RSM00031538",2009-11-24,-252
"66570","RSM00031538",2009-11-25,-279
"66571","RSM00031538",2009-11-26,-222
"66572","RSM00031538",2009-11-27,-222
"66573","RSM00031538",2009-11-28,-237
"66574","RSM00031538",2009-11-29,-194
"66575","RSM00031538",2009-11-30,-154
"66576","RSM00031538",2009-12-01,-144
"66577","RSM00031538",2009-12-02,-231
"66578","RSM00031538",2009-12-03,-288
"66579","RSM00031538",2009-12-04,-277
"66580","RSM00031538",2009-12-05,-178
"66581","RSM00031538",2009-12-06,-109
"66582","RSM00031538",2009-12-07,-194
"66583","RSM00031538",2009-12-08,-230
"66584","RSM00031538",2009-12-09,-181
"66585","RSM00031538",2009-12-10,-239
"66586","RSM00031538",2009-12-11,-144
"66587","RSM00031538",2009-12-12,-141
"66588","RSM00031538",2009-12-13,-265
"66589","RSM00031538",2009-12-14,-281
"66590","RSM00031538",2009-12-15,-256
"66591","RSM00031538",2009-12-16,-249
"66592","RSM00031538",2009-12-17,-255
"66593","RSM00031538",2009-12-18,-232
"66594","RSM00031538",2009-12-19,-215
"66595","RSM00031538",2009-12-20,-230
"66596","RSM00031538",2009-12-21,-266
"66597","RSM00031538",2009-12-22,-283
"66598","RSM00031538",2009-12-23,-291
"66599","RSM00031538",2009-12-24,-269
"66600","RSM00031538",2009-12-25,-277
"66601","RSM00031538",2009-12-26,-194
"66602","RSM00031538",2009-12-27,-196
"66603","RSM00031538",2009-12-28,-220
"66604","RSM00031538",2009-12-29,-311
"66605","RSM00031538",2009-12-30,-333
"66606","RSM00031538",2009-12-31,-289
"66607","RSM00031538",2010-01-01,-277
"66608","RSM00031538",2010-01-02,-238
"66609","RSM00031538",2010-01-03,-232
"66610","RSM00031538",2010-01-04,-216
"66611","RSM00031538",2010-01-05,-155
"66612","RSM00031538",2010-01-06,-118
"66613","RSM00031538",2010-01-07,-145
"66614","RSM00031538",2010-01-08,-193
"66615","RSM00031538",2010-01-09,-223
"66616","RSM00031538",2010-01-10,-272
"66617","RSM00031538",2010-01-11,-308
"66618","RSM00031538",2010-01-12,-333
"66619","RSM00031538",2010-01-13,-339
"66620","RSM00031538",2010-01-14,-322
"66621","RSM00031538",2010-01-15,-301
"66622","RSM00031538",2010-01-16,-305
"66623","RSM00031538",2010-01-17,-295
"66624","RSM00031538",2010-01-18,-286
"66625","RSM00031538",2010-01-19,-252
"66626","RSM00031538",2010-01-20,-213
"66627","RSM00031538",2010-01-21,-270
"66628","RSM00031538",2010-01-22,-282
"66629","RSM00031538",2010-01-23,-248
"66630","RSM00031538",2010-01-24,-266
"66631","RSM00031538",2010-01-25,-201
"66632","RSM00031538",2010-01-26,-271
"66633","RSM00031538",2010-01-27,-258
"66634","RSM00031538",2010-01-28,-220
"66635","RSM00031538",2010-01-29,-245
"66636","RSM00031538",2010-01-30,-256
"66637","RSM00031538",2010-01-31,-244
"66638","RSM00031538",2010-02-01,-306
"66639","RSM00031538",2010-02-02,-333
"66640","RSM00031538",2010-02-03,-262
"66641","RSM00031538",2010-02-04,-278
"66642","RSM00031538",2010-02-05,-257
"66643","RSM00031538",2010-02-06,-170
"66644","RSM00031538",2010-02-07,-202
"66645","RSM00031538",2010-02-08,-136
"66646","RSM00031538",2010-02-09,-159
"66647","RSM00031538",2010-02-10,-193
"66648","RSM00031538",2010-02-11,-240
"66649","RSM00031538",2010-02-12,-238
"66650","RSM00031538",2010-02-13,-246
"66651","RSM00031538",2010-02-14,-241
"66652","RSM00031538",2010-02-15,-234
"66653","RSM00031538",2010-02-16,-230
"66654","RSM00031538",2010-02-17,-223
"66655","RSM00031538",2010-02-18,-186
"66656","RSM00031538",2010-02-19,-149
"66657","RSM00031538",2010-02-20,-191
